CUST_ID,0,1
C10001,-43.6875,-25.099867
C10002,-16.115938,54.9932
C10003,33.71428,14.453828
C10005,-14.349465,-5.4742355
C10006,9.209954,-20.209408
C10007,74.70492,-0.91990525
C10008,21.314003,-26.674423
C10009,-12.766523,11.620604
C10010,-41.88603,-38.916138
C10011,26.650278,-26.299408
C10012,-42.12789,-28.479652
C10013,39.073406,-7.157709
C10014,42.595,-20.05525
C10015,-36.667923,24.858616
C10016,16.630346,49.251793
C10017,-43.61003,1.7717601
C10018,-32.321915,-54.909523
C10019,12.221091,-9.132469
C10020,0.2279424,31.322771
C10021,-0.6242651,31.578016
C10022,56.957005,15.570124
C10023,11.450135,-55.34384
C10024,41.594055,47.54332
C10025,-13.349387,40.889576
C10026,24.4906,-36.504963
C10027,8.395971,25.830936
C10028,18.730167,-36.818317
C10029,-3.8689346,64.19484
C10030,12.959399,-12.939373
C10031,20.296185,56.678154
C10032,37.544834,-15.533377
C10033,7.479093,54.31817
C10034,26.583538,10.401303
C10035,0.14506179,32.90276
C10036,-65.627174,9.56064
C10037,2.0711675,68.314026
C10038,38.694443,32.80897
C10039,0.24101743,57.697132
C10040,-19.38442,42.987705
C10041,-46.21659,33.66389
C10043,17.242073,23.695396
C10044,-14.84183,34.896088
C10045,-66.46989,15.762017
C10046,47.882713,21.578674
C10048,-46.58685,-12.376002
C10050,67.899734,-6.265385
C10051,-10.873253,4.9743376
C10052,-4.3177805,77.33577
C10053,21.7729,1.0939279
C10054,-51.29536,44.857952
C10055,-31.812353,-11.983803
C10059,52.62811,9.276866
C10060,-48.194267,16.736715
C10061,15.248248,47.979275
C10062,-36.60405,-25.949263
C10063,-17.7951,-4.0622454
C10064,-23.328634,54.838852
C10067,33.825356,-25.861141
C10068,11.270877,-3.4609299
C10069,-44.86225,-2.4417207
C10070,-38.412365,60.908802
C10071,1.8498566,15.567523
C10072,6.4378996,6.0578494
C10073,22.162,43.768314
C10074,3.4445038,81.18481
C10075,-43.186047,-0.74311674
C10077,-4.201049,-31.419182
C10078,-12.164957,9.262582
C10079,20.867617,45.771584
C10080,35.179,13.243395
C10081,7.212638,-28.699247
C10082,-4.735614,29.942184
C10083,9.138586,47.688347
C10084,-21.800058,-48.7864
C10085,-45.116665,-36.80775
C10086,-34.79927,-37.42168
C10087,-3.522432,-76.75896
C10088,52.790237,9.12685
C10089,82.029366,-16.227703
C10090,35.033882,52.012558
C10092,35.078396,52.162373
C10093,-15.611666,35.41537
C10094,-3.3088698,57.928673
C10095,65.00702,19.970768
C10096,27.504623,46.06064
C10097,-72.26273,7.778811
C10100,-8.710659,29.1555
C10101,17.200638,12.592856
C10103,-16.10027,-76.93736
C10105,-45.57851,-15.25249
C10106,10.853772,-61.4462
C10107,55.427948,6.850924
C10109,-62.184956,23.441612
C10110,10.579421,25.47401
C10111,38.800552,-31.210358
C10112,-10.379779,74.01015
C10113,5.961184,-23.547302
C10114,40.000183,49.4983
C10115,37.267307,-12.135996
C10117,45.173294,30.658514
C10118,-0.4210759,56.857533
C10119,70.86581,-25.70302
C10120,34.74832,-4.099416
C10121,13.977722,-70.82708
C10122,-33.466675,51.082455
C10123,-15.297487,-77.01778
C10124,-31.741343,47.11201
C10125,54.84518,23.172094
C10127,67.70789,8.377821
C10128,-34.5657,29.918528
C10130,9.755861,60.557358
C10131,75.672714,4.5315914
C10132,-45.639248,-4.0545597
C10133,24.920345,-8.582589
C10134,5.6222506,64.36579
C10137,49.62836,32.8497
C10138,-28.260246,-47.5905
C10139,1.2739292,76.932014
C10140,27.186296,-35.48138
C10141,5.1817713,-7.8088884
C10142,59.218704,21.65639
C10143,29.588722,27.738497
C10144,71.773415,12.646083
C10145,25.959627,15.239841
C10146,-2.0744095,-3.7837908
C10147,-23.159124,19.527828
C10149,12.649937,56.190857
C10150,57.358498,6.1375284
C10151,-11.304048,18.099527
C10153,-18.42354,13.637589
C10154,4.716452,-20.549788
C10155,26.03973,-14.043824
C10156,65.0323,20.097828
C10157,50.792534,6.5156035
C10158,42.806896,-49.3053
C10159,68.847786,13.924663
C10160,51.15857,-40.41088
C10161,-37.737415,-39.63324
C10163,-8.984471,28.869553
C10164,61.37264,8.333899
C10165,-73.8479,8.672776
C10166,-31.783058,48.92192
C10167,-17.36902,30.454159
C10168,27.459198,-29.979979
C10169,-2.1287243,-9.031653
C10170,-7.2349024,-52.918694
C10171,-12.664101,36.428596
C10172,12.127325,-59.86027
C10173,81.29373,-10.58771
C10174,26.575655,-26.516376
C10175,20.876556,-1.0088184
C10176,-43.601482,6.144294
C10177,63.35903,8.479202
C10178,-36.896923,-38.554356
C10179,-39.169582,5.0160594
C10180,58.43632,17.771744
C10181,-65.4016,40.038094
C10183,-28.582188,63.564137
C10184,83.53716,-11.295633
C10185,-31.229391,-50.86057
C10186,45.956936,-17.336107
C10188,1.9728817,78.955315
C10190,16.760464,-11.372303
C10191,45.465134,-29.265068
C10192,-28.148344,37.03043
C10193,33.614014,-9.400229
C10196,-0.14610852,2.0405047
C10197,-34.73959,-30.61775
C10199,-60.94728,-28.890928
C10200,12.510387,53.675472
C10201,1.8243972,6.8909006
C10202,57.90691,22.765862
C10203,50.21465,-48.503174
C10204,82.24331,-14.639916
C10205,-12.714127,16.220434
C10206,-5.827586,63.371872
C10207,-38.439568,-38.984554
C10208,17.980885,27.620777
C10209,28.348063,-63.438957
C10211,10.94799,55.021946
C10212,73.156784,7.3301682
C10213,-56.094025,-45.097866
C10214,9.641272,33.23475
C10215,2.8085527,61.144905
C10216,38.89992,43.63901
C10217,-35.43308,-52.4102
C10218,31.932758,52.25832
C10219,-3.3521476,15.8557415
C10220,-18.916193,22.077711
C10221,17.80503,12.211931
C10222,-31.581802,-33.38016
C10224,30.638067,-29.21593
C10226,-36.386986,-37.585323
C10227,30.665848,46.567097
C10228,54.557037,6.728028
C10229,68.98675,12.765394
C10230,36.54287,15.38916
C10231,-40.527218,-6.6539006
C10232,47.025143,17.613525
C10233,59.977966,13.189957
C10234,-16.673706,4.7538714
C10235,49.65562,32.88754
C10236,26.984003,-8.0028
C10237,-43.455235,-60.995525
C10238,69.84835,9.145726
C10239,16.146862,-5.479251
C10240,44.124664,-25.806387
C10241,30.77644,14.138407
C10242,-19.191051,-2.22327
C10243,45.637653,-0.97010744
C10245,14.86413,51.67482
C10246,-0.22399542,16.86895
C10247,-30.16453,-49.187305
C10248,5.4507136,-12.399938
C10250,-1.9071218,-79.12279
C10251,59.005177,8.117466
C10252,-15.731207,7.790354
C10253,46.256073,-0.1968217
C10254,-38.131527,-55.124184
C10255,28.52423,-8.176298
C10256,18.771896,-37.69213
C10257,6.3473487,75.81736
C10258,56.761173,17.079185
C10259,7.098904,33.58117
C10260,23.859629,-29.605234
C10261,-10.36137,-25.270538
C10262,80.3451,-16.746967
C10263,-12.978084,37.180614
C10265,-34.56378,-57.951687
C10266,-17.248833,13.826026
C10267,27.147799,-0.73966354
C10269,49.810665,22.314589
C10270,-52.89823,36.450603
C10271,5.4897747,12.438828
C10272,57.91628,1.4018036
C10273,57.184177,7.084388
C10274,54.521656,26.31566
C10275,-31.540558,-37.81328
C10276,65.01819,20.038956
C10277,46.18082,-16.058348
C10278,33.860966,14.494634
C10279,-16.577028,14.3404455
C10280,53.625885,10.073275
C10281,70.7958,-3.361012
C10282,-8.316292,46.48831
C10283,42.947914,-42.72937
C10284,77.795006,9.039575
C10285,6.3024635,75.86431
C10286,-58.378323,-41.85259
C10287,-1.8540189,3.8169327
C10289,17.472084,-16.319105
C10290,28.935802,-15.113708
C10291,43.36544,19.161575
C10292,23.292072,-27.952085
C10293,12.267047,-10.558149
C10294,35.201252,-26.158733
C10295,-61.637142,-11.980831
C10296,-1.1769291,74.0747
C10297,-38.155758,25.146366
C10298,13.465123,20.746372
C10299,-20.686403,-67.67146
C10300,-12.616968,37.464085
C10301,70.58283,-12.164453
C10302,1.5376403,47.153343
C10303,-8.681311,18.590452
C10304,-30.395634,61.988617
C10305,28.137743,-43.85756
C10306,54.320713,-45.881775
C10307,-27.135143,35.440704
C10308,3.2244995,55.549774
C10309,26.361448,15.126901
C10310,73.65564,-22.666231
C10311,0.044294685,45.14299
C10312,50.621193,-7.9541993
C10313,-18.945398,48.658947
C10314,-25.306942,-34.398632
C10315,3.6956627,64.03641
C10316,48.743454,-47.541443
C10317,67.05179,-24.719917
C10318,42.6269,-55.469788
C10319,-45.595703,17.262877
C10321,81.90681,-16.786715
C10322,40.435974,5.8640676
C10324,-45.49657,55.37981
C10325,-26.745758,32.87107
C10326,-50.4483,12.223177
C10327,-35.099495,10.376118
C10328,18.320137,10.356608
C10329,20.276949,-42.53943
C10331,-5.4075646,56.097633
C10332,20.355843,54.652008
C10333,-0.7742952,55.869022
C10334,-12.85805,16.070036
C10335,-27.170315,61.61484
C10336,24.460032,-47.223423
C10337,38.568317,23.685379
C10338,30.996073,18.177538
C10339,-42.32628,50.78778
C10340,78.11831,-13.372037
C10341,-35.513138,28.80431
C10342,78.14875,-21.12042
C10343,48.448143,-7.0411634
C10344,62.148476,-9.92916
C10345,-24.997356,65.56738
C10346,-19.052767,50.90511
C10347,-59.53,-43.90186
C10348,74.58822,-6.841815
C10349,-8.618178,-74.99788
C10350,26.225899,-12.069593
C10351,6.7092724,24.528975
C10352,4.645388,80.21837
C10353,-3.4804292,3.3465896
C10354,-45.861824,-15.922565
C10355,70.060196,-8.457475
C10356,-32.062645,-47.76824
C10357,31.782444,13.840021
C10358,34.89454,-4.4189105
C10359,38.12845,48.648243
C10360,27.226177,-63.61119
C10361,-16.483347,29.832214
C10362,40.38921,11.420353
C10364,19.074116,55.414627
C10366,-48.932365,-43.77023
C10367,56.940716,2.331529
C10368,42.644646,-45.069187
C10369,-10.685721,61.657085
C10370,-57.36266,-20.955084
C10371,-66.06747,10.195221
C10372,13.446648,-2.1881392
C10373,-53.982914,47.70669
C10374,-35.86253,-14.561386
C10375,41.91943,48.648483
C10376,-49.48613,51.55597
C10377,32.404854,-27.628256
C10378,-6.752656,1.9964383
C10379,50.040577,31.804033
C10380,-1.5520122,58.6113
C10381,-17.586847,49.109406
C10382,78.511,-10.252278
C10383,20.315826,51.958576
C10385,55.812386,5.161272
C10386,29.999706,-25.15258
C10387,-47.44123,-38.97454
C10388,58.130985,19.762556
C10389,0.19091946,-78.93623
C10390,-10.45262,-3.627474
C10391,-65.95655,39.58895
C10392,9.331291,57.544617
C10393,-68.019485,19.660028
C10395,-44.42704,45.16382
C10396,-50.81698,-41.87355
C10397,73.9322,-5.36953
C10398,-69.4258,-25.618904
C10399,-17.609064,-4.026237
C10400,-0.96532506,36.165707
C10402,31.236551,-51.212463
C10403,-0.6344903,-20.768621
C10404,-15.714667,5.308407
C10405,31.892727,13.533462
C10406,2.9851725,-9.970375
C10407,70.54984,13.104798
C10408,-4.1233644,-23.913797
C10409,-23.085087,32.365097
C10410,-0.99350494,15.75297
C10411,-38.32606,-5.505485
C10412,-5.613227,45.98737
C10413,29.884018,31.64227
C10414,43.01651,-20.38296
C10415,29.282633,-26.458435
C10416,27.126667,49.17994
C10417,61.492107,-10.560232
C10420,1.6525903,15.278046
C10422,-64.40287,9.380954
C10423,-21.614689,53.181335
C10424,-0.86678,-81.65805
C10425,-24.25676,15.390239
C10426,62.962704,-13.458441
C10428,-4.5674863,53.29814
C10429,37.716454,-19.56597
C10430,63.447746,0.7941486
C10431,9.601333,55.53857
C10432,54.255016,16.75381
C10433,-29.422401,-61.28431
C10434,28.755096,38.278923
C10435,2.8002799,-18.693665
C10436,-53.622818,48.618034
C10438,67.18033,11.533556
C10439,30.12736,38.83889
C10441,18.08299,37.44885
C10442,-26.132082,28.396402
C10443,-55.51293,7.2178507
C10444,-6.0947933,66.638016
C10445,4.5358787,62.04572
C10446,-18.618713,48.858757
C10447,27.238293,52.600464
C10448,-42.954212,-29.12182
C10449,-19.00333,35.028793
C10450,-62.364662,-12.606407
C10451,3.5478506,65.14938
C10452,22.044514,42.89809
C10453,48.795536,21.933718
C10454,-70.12741,16.81267
C10455,33.14813,19.615726
C10456,-37.577988,-57.864532
C10457,2.1717436,74.02769
C10458,-45.203243,35.11391
C10459,0.8067931,-30.105452
C10460,10.44543,11.969322
C10461,16.801119,49.035973
C10462,46.19832,-13.153947
C10463,-38.25723,-38.18367
C10466,-71.10192,15.5023365
C10467,-5.8076296,-73.46871
C10468,27.720572,13.753006
C10469,39.3039,16.949316
C10470,50.186466,31.570541
C10471,-31.371246,10.344666
C10472,-30.79611,-13.423632
C10473,18.0218,-66.364784
C10474,42.694733,-36.09739
C10475,15.159294,-2.77847
C10476,-2.4702015,-16.408205
C10477,51.222656,-10.688786
C10478,36.21001,7.678582
C10480,46.706394,-25.41521
C10481,32.670975,-7.031488
C10482,21.036203,-23.4766
C10483,-70.42052,16.9454
C10484,-8.354702,64.91322
C10485,35.978905,-2.0735233
C10486,21.58582,-15.260686
C10487,54.24413,23.49623
C10488,-43.330433,-40.993145
C10489,1.0131528,76.3393
C10490,-28.676268,53.103806
C10491,43.097054,-8.146654
C10492,-66.12131,10.601624
C10493,-6.1982102,-17.704454
C10494,-10.924998,25.451378
C10495,19.991413,41.39148
C10497,55.66231,-7.704335
C10498,-48.0621,16.665218
C10501,-16.181623,13.240581
C10502,-27.487162,-61.74823
C10503,54.281895,-14.76484
C10504,3.8263185,77.79192
C10505,-44.40951,41.06351
C10506,80.96682,-13.191543
C10507,76.163704,-0.65418494
C10508,-29.905226,55.52285
C10509,63.259136,-9.159393
C10510,4.1007514,58.28298
C10511,83.88902,-19.8608
C10512,43.199207,29.205751
C10513,8.0582695,58.032196
C10514,74.182274,1.4120927
C10515,2.5430841,9.274444
C10516,33.394623,17.58494
C10517,9.886646,62.51756
C10518,-31.452425,41.88133
C10519,-28.38778,68.20106
C10520,-3.3683271,-79.350174
C10521,16.094398,11.297596
C10522,38.073624,-27.866903
C10523,78.5479,9.752289
C10524,83.42945,-17.209093
C10525,37.266617,-9.531543
C10526,20.136883,-56.04902
C10527,-1.6497309,-75.13927
C10528,10.989155,-22.005438
C10529,77.778885,8.598745
C10530,-35.072956,28.846992
C10532,48.175175,18.13694
C10533,27.031103,-62.42276
C10534,70.03428,9.527125
C10535,-0.29904267,73.3989
C10536,17.954971,45.92463
C10537,54.454384,-6.8819222
C10538,79.88475,-18.428293
C10539,-34.159374,38.99672
C10542,42.312443,-45.630314
C10543,-0.5396172,34.062275
C10544,10.602622,63.094837
C10545,49.95863,31.995293
C10546,-67.45595,-26.235212
C10547,35.61538,-17.159824
C10548,53.609287,15.499186
C10549,-54.350826,49.34933
C10550,-3.6326911,76.661674
C10551,0.17833258,63.764698
C10552,37.74802,-43.97274
C10553,-3.9528084,-43.17746
C10554,20.82063,-53.416843
