CUST_ID,0,1
C10001,-3.2699714,-50.92225
C10002,-77.82338,-0.05643646
C10003,4.2183814,18.012747
C10005,-13.888327,1.8261043
C10006,21.854673,-29.658363
C10007,73.63398,12.354891
C10008,18.831171,-36.201084
C10009,45.188797,-0.2751801
C10010,14.701066,0.88762724
C10011,20.548359,-30.710855
C10012,10.509839,8.589249
C10013,50.25799,14.044856
C10014,56.199364,14.48412
C10015,-34.83854,-11.762322
C10016,-15.725188,31.351122
C10017,-53.28442,-9.709798
C10018,8.762292,-76.02548
C10019,40.7251,13.63084
C10020,14.092828,-25.398767
C10021,11.7394085,-25.783373
C10022,26.47594,60.86982
C10023,28.631634,-59.303017
C10024,19.171795,76.895515
C10025,-42.105183,2.584161
C10026,10.473333,-48.319706
C10027,-42.706944,51.223995
C10028,7.9764986,-54.281803
C10029,2.4906163,64.22215
C10030,-4.004427,-71.59507
C10031,20.304792,71.93542
C10032,22.497372,51.78972
C10033,-32.423206,72.251656
C10034,8.957047,-4.4440846
C10035,20.307213,-27.027395
C10036,-26.410362,-24.26449
C10037,-65.114395,11.243009
C10038,18.416555,69.09806
C10039,-38.859795,70.27173
C10040,-24.138552,73.69357
C10041,-73.630066,-22.433344
C10043,17.59756,58.402714
C10044,-1.3169672,17.934496
C10045,-49.503696,-22.706165
C10046,51.34762,22.049084
C10048,-27.677996,17.968723
C10050,71.55601,4.3859587
C10051,-30.684135,56.959255
C10052,11.652011,73.9361
C10053,57.61775,19.679983
C10054,-35.701427,-14.351132
C10055,-22.26529,56.383366
C10059,69.29057,23.767836
C10060,-32.510372,-9.059069
C10061,-19.192085,28.085066
C10062,-4.0898685,15.137735
C10063,-11.402207,4.102531
C10064,-76.06675,-11.562454
C10067,-12.712054,29.26243
C10068,41.61518,2.2697039
C10069,-52.02507,-25.322674
C10070,-38.809307,-20.570732
C10071,37.761272,13.892544
C10072,7.563797,14.568158
C10073,-18.260244,28.252508
C10074,19.475319,76.8
C10075,-66.63704,-12.558395
C10077,42.321087,3.6733642
C10078,49.29097,-5.026289
C10079,39.50596,12.603113
C10080,3.8077471,16.591856
C10081,16.497412,-40.362682
C10082,-22.040697,-18.610184
C10083,-33.220425,71.23663
C10084,56.781857,-23.546741
C10085,-57.252335,-28.087116
C10086,55.256744,-25.34005
C10087,15.891106,-60.98182
C10088,28.272276,57.269394
C10089,16.862623,6.471543
C10090,11.463954,70.081726
C10092,18.774282,72.74929
C10093,-45.03355,49.714367
C10094,-61.934574,11.212297
C10095,28.739481,61.739567
C10096,5.722003,67.92815
C10097,-40.47151,53.036385
C10100,-23.351831,-18.355324
C10101,4.6328373,10.025666
C10103,-13.008763,-70.835655
C10105,-8.443664,-17.249578
C10106,26.257906,-69.620995
C10107,64.58862,24.11542
C10109,-71.58661,-25.01714
C10110,-27.31458,64.54782
C10111,21.070087,-41.626644
C10112,-66.91966,7.47867
C10113,4.539032,47.92945
C10114,20.898996,76.122696
C10115,70.09869,-8.852509
C10117,18.275877,68.80255
C10118,-61.731754,11.58746
C10119,64.32521,-4.0951033
C10120,51.643166,7.188544
C10121,34.738876,-56.61582
C10122,-45.022808,7.339403
C10123,17.14089,-80.960655
C10124,-37.28726,-9.645725
C10125,22.045639,72.36255
C10127,26.696241,-31.535229
C10128,-45.92508,1.3841163
C10130,-62.687504,16.324648
C10131,13.23257,20.236296
C10132,-66.318886,-35.336075
C10133,53.613567,23.239786
C10134,-40.21577,71.08107
C10137,49.915302,23.95947
C10138,8.609486,-71.51669
C10139,-35.823357,74.91817
C10140,17.21519,-47.953167
C10141,45.462555,4.263396
C10142,60.030457,24.657854
C10143,12.9859085,50.739395
C10144,68.89134,32.15146
C10145,-26.042181,62.85198
C10146,37.884293,0.2274639
C10147,-67.10104,-12.491602
C10149,55.70973,28.586111
C10150,66.75612,23.930054
C10151,5.2019205,20.810333
C10153,-48.67928,57.202003
C10154,40.72247,7.9918227
C10155,22.08677,52.71418
C10156,-14.386735,29.81284
C10157,67.70072,19.898302
C10158,35.526066,-63.73492
C10159,23.315552,74.96936
C10160,76.200676,-3.1200657
C10161,33.975727,-58.01185
C10163,-23.348963,-17.897867
C10164,70.428635,28.600348
C10165,-38.14908,47.559395
C10166,-36.8833,-9.399864
C10167,-44.287025,-0.055688944
C10168,46.74372,7.0113306
C10169,43.216583,0.87213653
C10170,17.703482,-54.37437
C10171,-39.236866,1.0656358
C10172,4.498387,-32.234905
C10173,27.110933,49.656864
C10174,20.499071,-30.78645
C10175,65.56058,-1.6056465
C10176,-75.800156,-11.649619
C10177,25.346212,70.34761
C10178,11.0048485,-78.62795
C10179,-68.030045,-3.4118886
C10180,21.655796,70.68798
C10181,-33.2423,-20.944714
C10183,-46.898914,9.093689
C10184,76.71223,5.929491
C10185,14.82834,-78.50756
C10186,57.22428,13.790254
C10188,-21.916565,34.68817
C10190,60.54079,-9.3906765
C10191,31.579092,-54.070488
C10192,-25.8605,24.529806
C10193,40.53047,6.4653015
C10196,-28.360823,57.415543
C10197,4.3877463,-11.960544
C10199,-28.500895,47.64034
C10200,25.231466,-32.86655
C10201,5.77791,17.372324
C10202,60.3375,30.185007
C10203,76.7269,-16.576897
C10204,67.68375,-6.3377714
C10205,3.997876,18.777063
C10206,-26.907711,30.538166
C10207,7.3802533,-11.737676
C10208,9.153057,50.726818
C10209,10.495187,-71.666664
C10211,17.613955,65.41338
C10212,69.44218,30.74873
C10213,-16.407387,-68.11864
C10214,-31.681181,63.637543
C10215,10.092783,68.907394
C10216,12.811608,70.56917
C10217,62.448875,-13.090069
C10218,2.3628328,66.46765
C10219,41.67064,16.677868
C10220,-39.071854,-5.0964904
C10221,0.92466545,7.550549
C10222,22.743866,-62.098904
C10224,14.59512,44.949615
C10226,55.457596,-25.322176
C10227,3.2446518,56.65099
C10228,28.174036,57.052925
C10229,68.704185,31.924963
C10230,42.377495,19.096838
C10231,-7.637187,-12.633096
C10232,53.83438,26.569794
C10233,11.892425,21.438734
C10234,-4.647152,-12.636887
C10235,49.90935,24.00301
C10236,55.90892,22.441748
C10237,-67.3327,-40.092224
C10238,67.98247,28.48276
C10239,48.889446,7.1725597
C10240,28.518553,-27.909607
C10241,-25.724161,62.96915
C10242,-12.019224,4.3062477
C10243,25.11112,56.48177
C10245,-20.853815,30.884192
C10246,-0.19447532,52.572536
C10247,-24.912977,11.829491
